station_id,datetime,city,station_name,latitude,longitude,pm2_5,pm10,o3,no2,so2,co,pm2_5_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,overall_rating,pm2_5_rating,pm10_rating,o3_rating,no2_rating,so2_rating,co_rating
KA001,2026-06-20 18:20:57,kampala,Central Station,0.3177,32.5825,31,30,43,21,9,2,90.8,27.8,39.8,19.8,12.9,22.7,90.8,moderate,moderate,good,good,good,good,good
KA002,2026-06-20 17:45:42,kampala,Nakawa Station,0.3376,32.6251,27,33,52,13,16,2,82.4,30.6,48.1,12.3,22.9,22.7,82.4,moderate,moderate,good,good,good,good,good
KA003,2026-06-20 13:57:49,kampala,Makindye Station,0.2936,32.5851,23,53,30,17,16,2,74.0,49.1,27.8,16.0,22.9,22.7,74.0,moderate,moderate,good,good,good,good,good
NA001,2026-06-20 16:07:50,nairobi,CBD Station,-1.2921,36.8219,19,45,35,19,19,1,65.7,41.7,32.4,17.9,27.1,11.4,65.7,moderate,moderate,good,good,good,good,good
NA002,2026-06-20 12:50:16,nairobi,Industrial Area Station,-1.3074,36.8364,25,39,42,28,14,1,78.2,36.1,38.9,26.4,20.0,11.4,78.2,moderate,moderate,good,good,good,good,good
NA003,2026-06-20 10:08:55,nairobi,Westlands Station,-1.2659,36.8015,13,48,52,25,17,1,53.1,44.4,48.1,23.6,24.3,11.4,53.1,moderate,moderate,good,good,good,good,good
GA001,2026-06-20 02:41:48,gaborone,Main Mall Station,-24.6589,25.9124,34,59,50,17,23,2,97.1,53.0,46.3,16.0,32.9,22.7,97.1,moderate,moderate,moderate,good,good,good,good
GA002,2026-06-20 02:42:00,gaborone,Broadhurst Station,-24.6428,25.9082,31,48,48,24,24,1,90.8,44.4,44.4,22.6,34.3,11.4,90.8,moderate,moderate,good,good,good,good,good
GA003,2026-06-20 20:59:11,gaborone,Mogoditshane Station,-24.6279,25.8541,29,48,55,20,24,2,86.6,44.4,51.0,18.9,34.3,22.7,86.6,moderate,moderate,good,moderate,good,good,good
KI001,2026-06-20 13:27:59,kigali,City Center Station,-1.9501,30.0588,30,49,39,21,9,1,88.7,45.4,36.1,19.8,12.9,11.4,88.7,moderate,moderate,good,good,good,good,good
KI002,2026-06-20 02:02:47,kigali,Kicukiro Station,-1.9845,30.098,29,40,38,12,15,1,86.6,37.0,35.2,11.3,21.4,11.4,86.6,moderate,moderate,good,good,good,good,good
KI003,2026-06-20 18:59:13,kigali,Gikondo Station,-1.9739,30.0826,23,33,35,11,13,1,74.0,30.6,32.4,10.4,18.6,11.4,74.0,moderate,moderate,good,good,good,good,good
AA001,2026-06-21 16:44:21,addis_ababa,Bole Station,9.0227,38.7465,21,39,38,18,13,1,69.8,36.1,35.2,17.0,18.6,11.4,69.8,moderate,moderate,good,good,good,good,good
AA002,2026-06-21 14:47:50,addis_ababa,Merkato Station,9.0256,38.7469,10,44,37,18,7,1,41.7,40.7,34.3,17.0,10.0,11.4,41.7,good,good,good,good,good,good,good
AA003,2026-06-21 11:39:08,addis_ababa,Piazza Station,9.033,38.7501,21,39,22,20,10,1,69.8,36.1,20.4,18.9,14.3,11.4,69.8,moderate,moderate,good,good,good,good,good
KA001,2026-06-21 05:30:40,kampala,Central Station,0.3177,32.5825,28,58,36,19,12,2,84.5,52.5,33.3,17.9,17.1,22.7,84.5,moderate,moderate,moderate,good,good,good,good
KA002,2026-06-21 17:32:07,kampala,Nakawa Station,0.3376,32.6251,29,38,37,9,10,1,86.6,35.2,34.3,8.5,14.3,11.4,86.6,moderate,moderate,good,good,good,good,good
KA003,2026-06-21 23:19:51,kampala,Makindye Station,0.2936,32.5851,20,40,33,24,13,1,67.8,37.0,30.6,22.6,18.6,11.4,67.8,moderate,moderate,good,good,good,good,good
NA001,2026-06-21 00:02:42,nairobi,CBD Station,-1.2921,36.8219,15,31,52,25,16,1,57.3,28.7,48.1,23.6,22.9,11.4,57.3,moderate,moderate,good,good,good,good,good
NA002,2026-06-21 01:39:02,nairobi,Industrial Area Station,-1.3074,36.8364,17,60,47,23,18,1,61.5,53.5,43.5,21.7,25.7,11.4,61.5,moderate,moderate,moderate,good,good,good,good
NA003,2026-06-21 04:24:42,nairobi,Westlands Station,-1.2659,36.8015,19,40,48,32,17,2,65.7,37.0,44.4,30.2,24.3,22.7,65.7,moderate,moderate,good,good,good,good,good
GA001,2026-06-21 11:14:12,gaborone,Main Mall Station,-24.6589,25.9124,24,61,54,16,19,1,76.1,54.0,50.0,15.1,27.1,11.4,76.1,moderate,moderate,moderate,good,good,good,good
GA002,2026-06-21 11:45:52,gaborone,Broadhurst Station,-24.6428,25.9082,36,42,59,23,23,2,102.5,38.9,64.1,21.7,32.9,22.7,102.5,unhealthy_sensitive,unhealthy_sensitive,good,moderate,good,good,good
GA003,2026-06-21 14:32:26,gaborone,Mogoditshane Station,-24.6279,25.8541,43,52,50,14,18,2,119.6,48.1,46.3,13.2,25.7,22.7,119.6,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KI001,2026-06-21 09:54:51,kigali,City Center Station,-1.9501,30.0588,29,42,42,22,15,1,86.6,38.9,38.9,20.8,21.4,11.4,86.6,moderate,moderate,good,good,good,good,good
KI002,2026-06-21 10:45:44,kigali,Kicukiro Station,-1.9845,30.098,20,43,32,24,12,2,67.8,39.8,29.6,22.6,17.1,22.7,67.8,moderate,moderate,good,good,good,good,good
KI003,2026-06-21 16:12:59,kigali,Gikondo Station,-1.9739,30.0826,32,45,43,24,16,1,92.9,41.7,39.8,22.6,22.9,11.4,92.9,moderate,moderate,good,good,good,good,good
AA001,2026-06-22 06:01:24,addis_ababa,Bole Station,9.0227,38.7465,21,30,26,19,12,2,69.8,27.8,24.1,17.9,17.1,22.7,69.8,moderate,moderate,good,good,good,good,good
AA002,2026-06-22 07:27:55,addis_ababa,Merkato Station,9.0256,38.7469,16,29,30,21,15,1,59.4,26.9,27.8,19.8,21.4,11.4,59.4,moderate,moderate,good,good,good,good,good
AA003,2026-06-22 01:45:26,addis_ababa,Piazza Station,9.033,38.7501,20,28,29,19,15,1,67.8,25.9,26.9,17.9,21.4,11.4,67.8,moderate,moderate,good,good,good,good,good
KA001,2026-06-22 05:24:20,kampala,Central Station,0.3177,32.5825,26,45,32,21,15,2,80.3,41.7,29.6,19.8,21.4,22.7,80.3,moderate,moderate,good,good,good,good,good
KA002,2026-06-22 23:28:11,kampala,Nakawa Station,0.3376,32.6251,41,69,44,19,19,1,114.7,57.9,40.7,17.9,27.1,11.4,114.7,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
KA003,2026-06-22 10:46:45,kampala,Makindye Station,0.2936,32.5851,27,53,50,18,20,3,82.4,49.1,46.3,17.0,28.6,34.1,82.4,moderate,moderate,good,good,good,good,good
NA001,2026-06-22 21:18:29,nairobi,CBD Station,-1.2921,36.8219,20,50,53,35,22,1,67.8,46.3,49.1,33.0,31.4,11.4,67.8,moderate,moderate,good,good,good,good,good
NA002,2026-06-22 05:41:16,nairobi,Industrial Area Station,-1.3074,36.8364,25,42,48,32,17,1,78.2,38.9,44.4,30.2,24.3,11.4,78.2,moderate,moderate,good,good,good,good,good
NA003,2026-06-22 16:17:54,nairobi,Westlands Station,-1.2659,36.8015,33,36,64,35,19,1,95.0,33.3,80.4,33.0,27.1,11.4,95.0,moderate,moderate,good,moderate,good,good,good
GA001,2026-06-22 00:59:48,gaborone,Main Mall Station,-24.6589,25.9124,32,63,57,30,26,3,92.9,55.0,57.5,28.3,37.1,34.1,92.9,moderate,moderate,moderate,moderate,good,good,good
GA002,2026-06-22 03:42:02,gaborone,Broadhurst Station,-24.6428,25.9082,31,39,51,22,32,1,90.8,36.1,47.2,20.8,45.7,11.4,90.8,moderate,moderate,good,good,good,good,good
GA003,2026-06-22 05:48:13,gaborone,Mogoditshane Station,-24.6279,25.8541,30,51,56,19,19,1,88.7,47.2,54.3,17.9,27.1,11.4,88.7,moderate,moderate,good,moderate,good,good,good
KI001,2026-06-22 14:55:07,kigali,City Center Station,-1.9501,30.0588,32,65,38,13,22,1,92.9,55.9,35.2,12.3,31.4,11.4,92.9,moderate,moderate,moderate,good,good,good,good
KI002,2026-06-22 06:25:02,kigali,Kicukiro Station,-1.9845,30.098,38,34,36,22,17,1,107.4,31.5,33.3,20.8,24.3,11.4,107.4,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KI003,2026-06-22 20:20:16,kigali,Gikondo Station,-1.9739,30.0826,33,42,42,20,17,1,95.0,38.9,38.9,18.9,24.3,11.4,95.0,moderate,moderate,good,good,good,good,good
AA001,2026-06-23 07:30:33,addis_ababa,Bole Station,9.0227,38.7465,12,31,34,18,12,1,50.0,28.7,31.5,17.0,17.1,11.4,50.0,good,good,good,good,good,good,good
AA002,2026-06-23 12:18:48,addis_ababa,Merkato Station,9.0256,38.7469,15,26,28,13,14,1,57.3,24.1,25.9,12.3,20.0,11.4,57.3,moderate,moderate,good,good,good,good,good
AA003,2026-06-23 09:10:20,addis_ababa,Piazza Station,9.033,38.7501,18,22,30,24,12,2,63.6,20.4,27.8,22.6,17.1,22.7,63.6,moderate,moderate,good,good,good,good,good
KA001,2026-06-23 23:16:47,kampala,Central Station,0.3177,32.5825,22,60,46,22,16,2,71.9,53.5,42.6,20.8,22.9,22.7,71.9,moderate,moderate,moderate,good,good,good,good
KA002,2026-06-23 10:21:27,kampala,Nakawa Station,0.3376,32.6251,23,55,39,17,12,1,74.0,51.0,36.1,16.0,17.1,11.4,74.0,moderate,moderate,moderate,good,good,good,good
KA003,2026-06-23 13:41:53,kampala,Makindye Station,0.2936,32.5851,31,60,46,15,15,1,90.8,53.5,42.6,14.2,21.4,11.4,90.8,moderate,moderate,moderate,good,good,good,good
NA001,2026-06-23 22:15:18,nairobi,CBD Station,-1.2921,36.8219,19,40,53,36,18,1,65.7,37.0,49.1,34.0,25.7,11.4,65.7,moderate,moderate,good,good,good,good,good
NA002,2026-06-23 03:22:30,nairobi,Industrial Area Station,-1.3074,36.8364,22,30,51,30,18,1,71.9,27.8,47.2,28.3,25.7,11.4,71.9,moderate,moderate,good,good,good,good,good
NA003,2026-06-23 17:46:34,nairobi,Westlands Station,-1.2659,36.8015,19,32,55,30,21,1,65.7,29.6,51.0,28.3,30.0,11.4,65.7,moderate,moderate,good,moderate,good,good,good
GA001,2026-06-23 07:08:14,gaborone,Main Mall Station,-24.6589,25.9124,34,60,50,20,26,2,97.1,53.5,46.3,18.9,37.1,22.7,97.1,moderate,moderate,moderate,good,good,good,good
GA002,2026-06-23 05:55:54,gaborone,Broadhurst Station,-24.6428,25.9082,32,55,47,22,31,1,92.9,51.0,43.5,20.8,44.3,11.4,92.9,moderate,moderate,moderate,good,good,good,good
GA003,2026-06-23 01:04:33,gaborone,Mogoditshane Station,-24.6279,25.8541,37,68,51,19,25,3,104.9,57.4,47.2,17.9,35.7,34.1,104.9,unhealthy_sensitive,unhealthy_sensitive,moderate,good,good,good,good
KI001,2026-06-23 02:16:57,kigali,City Center Station,-1.9501,30.0588,24,30,48,12,13,1,76.1,27.8,44.4,11.3,18.6,11.4,76.1,moderate,moderate,good,good,good,good,good
KI002,2026-06-23 02:59:20,kigali,Kicukiro Station,-1.9845,30.098,29,41,41,29,16,1,86.6,38.0,38.0,27.4,22.9,11.4,86.6,moderate,moderate,good,good,good,good,good
KI003,2026-06-23 08:23:42,kigali,Gikondo Station,-1.9739,30.0826,41,44,46,19,18,1,114.7,40.7,42.6,17.9,25.7,11.4,114.7,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
AA001,2026-06-24 19:24:04,addis_ababa,Bole Station,9.0227,38.7465,11,35,22,17,13,2,45.8,32.4,20.4,16.0,18.6,22.7,45.8,good,good,good,good,good,good,good
AA002,2026-06-24 08:32:18,addis_ababa,Merkato Station,9.0256,38.7469,26,35,26,22,15,2,80.3,32.4,24.1,20.8,21.4,22.7,80.3,moderate,moderate,good,good,good,good,good
AA003,2026-06-24 09:57:00,addis_ababa,Piazza Station,9.033,38.7501,11,30,41,9,16,1,45.8,27.8,38.0,8.5,22.9,11.4,45.8,good,good,good,good,good,good,good
KA001,2026-06-24 22:28:48,kampala,Central Station,0.3177,32.5825,35,40,44,23,15,1,99.2,37.0,40.7,21.7,21.4,11.4,99.2,moderate,moderate,good,good,good,good,good
KA002,2026-06-24 12:59:37,kampala,Nakawa Station,0.3376,32.6251,32,51,34,18,15,2,92.9,47.2,31.5,17.0,21.4,22.7,92.9,moderate,moderate,good,good,good,good,good
KA003,2026-06-24 08:45:16,kampala,Makindye Station,0.2936,32.5851,28,61,37,20,14,1,84.5,54.0,34.3,18.9,20.0,11.4,84.5,moderate,moderate,moderate,good,good,good,good
NA001,2026-06-24 03:33:43,nairobi,CBD Station,-1.2921,36.8219,25,64,56,19,22,1,78.2,55.5,54.3,17.9,31.4,11.4,78.2,moderate,moderate,moderate,moderate,good,good,good
NA002,2026-06-24 13:21:00,nairobi,Industrial Area Station,-1.3074,36.8364,27,48,46,32,20,2,82.4,44.4,42.6,30.2,28.6,22.7,82.4,moderate,moderate,good,good,good,good,good
NA003,2026-06-24 03:09:08,nairobi,Westlands Station,-1.2659,36.8015,19,45,53,29,18,1,65.7,41.7,49.1,27.4,25.7,11.4,65.7,moderate,moderate,good,good,good,good,good
GA001,2026-06-24 01:10:20,gaborone,Main Mall Station,-24.6589,25.9124,36,64,66,20,29,1,102.5,55.5,86.9,18.9,41.4,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
GA002,2026-06-24 13:56:07,gaborone,Broadhurst Station,-24.6428,25.9082,34,55,61,21,24,1,97.1,51.0,70.6,19.8,34.3,11.4,97.1,moderate,moderate,moderate,moderate,good,good,good
GA003,2026-06-24 13:04:14,gaborone,Mogoditshane Station,-24.6279,25.8541,36,58,66,17,24,1,102.5,52.5,86.9,16.0,34.3,11.4,102.5,unhealthy_sensitive,unhealthy_sensitive,moderate,moderate,good,good,good
KI001,2026-06-24 05:30:42,kigali,City Center Station,-1.9501,30.0588,37,28,37,20,20,1,104.9,25.9,34.3,18.9,28.6,11.4,104.9,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KI002,2026-06-24 17:47:09,kigali,Kicukiro Station,-1.9845,30.098,28,44,41,19,12,1,84.5,40.7,38.0,17.9,17.1,11.4,84.5,moderate,moderate,good,good,good,good,good
KI003,2026-06-24 07:54:09,kigali,Gikondo Station,-1.9739,30.0826,31,48,39,18,11,1,90.8,44.4,36.1,17.0,15.7,11.4,90.8,moderate,moderate,good,good,good,good,good
AA001,2026-06-25 20:21:41,addis_ababa,Bole Station,9.0227,38.7465,17,43,24,14,12,1,61.5,39.8,22.2,13.2,17.1,11.4,61.5,moderate,moderate,good,good,good,good,good
AA002,2026-06-25 00:59:22,addis_ababa,Merkato Station,9.0256,38.7469,28,30,35,20,16,1,84.5,27.8,32.4,18.9,22.9,11.4,84.5,moderate,moderate,good,good,good,good,good
AA003,2026-06-25 02:57:50,addis_ababa,Piazza Station,9.033,38.7501,24,44,43,19,18,2,76.1,40.7,39.8,17.9,25.7,22.7,76.1,moderate,moderate,good,good,good,good,good
KA001,2026-06-25 07:36:11,kampala,Central Station,0.3177,32.5825,30,62,52,21,14,3,88.7,54.5,48.1,19.8,20.0,34.1,88.7,moderate,moderate,moderate,good,good,good,good
KA002,2026-06-25 12:08:42,kampala,Nakawa Station,0.3376,32.6251,32,48,41,17,13,2,92.9,44.4,38.0,16.0,18.6,22.7,92.9,moderate,moderate,good,good,good,good,good
KA003,2026-06-25 19:13:13,kampala,Makindye Station,0.2936,32.5851,28,34,39,18,8,2,84.5,31.5,36.1,17.0,11.4,22.7,84.5,moderate,moderate,good,good,good,good,good
NA001,2026-06-25 08:31:48,nairobi,CBD Station,-1.2921,36.8219,25,49,56,33,23,1,78.2,45.4,54.3,31.1,32.9,11.4,78.2,moderate,moderate,good,moderate,good,good,good
NA002,2026-06-25 00:56:27,nairobi,Industrial Area Station,-1.3074,36.8364,16,36,42,29,17,1,59.4,33.3,38.9,27.4,24.3,11.4,59.4,moderate,moderate,good,good,good,good,good
NA003,2026-06-25 14:55:43,nairobi,Westlands Station,-1.2659,36.8015,20,27,52,37,15,1,67.8,25.0,48.1,34.9,21.4,11.4,67.8,moderate,moderate,good,good,good,good,good
GA001,2026-06-25 08:01:46,gaborone,Main Mall Station,-24.6589,25.9124,35,68,52,26,26,1,99.2,57.4,48.1,24.5,37.1,11.4,99.2,moderate,moderate,moderate,good,good,good,good
GA002,2026-06-25 00:34:50,gaborone,Broadhurst Station,-24.6428,25.9082,28,61,58,30,29,1,84.5,54.0,60.8,28.3,41.4,11.4,84.5,moderate,moderate,moderate,moderate,good,good,good
GA003,2026-06-25 17:26:06,gaborone,Mogoditshane Station,-24.6279,25.8541,35,62,63,25,32,3,99.2,54.5,77.1,23.6,45.7,34.1,99.2,moderate,moderate,moderate,moderate,good,good,good
KI001,2026-06-25 09:08:46,kigali,City Center Station,-1.9501,30.0588,31,49,47,10,17,1,90.8,45.4,43.5,9.4,24.3,11.4,90.8,moderate,moderate,good,good,good,good,good
KI002,2026-06-25 04:01:48,kigali,Kicukiro Station,-1.9845,30.098,30,55,39,23,15,1,88.7,51.0,36.1,21.7,21.4,11.4,88.7,moderate,moderate,moderate,good,good,good,good
KI003,2026-06-25 09:52:35,kigali,Gikondo Station,-1.9739,30.0826,28,50,35,19,18,1,84.5,46.3,32.4,17.9,25.7,11.4,84.5,moderate,moderate,good,good,good,good,good
AA001,2026-06-26 19:04:48,addis_ababa,Bole Station,9.0227,38.7465,13,38,28,22,14,1,53.1,35.2,25.9,20.8,20.0,11.4,53.1,moderate,moderate,good,good,good,good,good
AA002,2026-06-26 13:27:10,addis_ababa,Merkato Station,9.0256,38.7469,13,25,25,13,19,2,53.1,23.1,23.1,12.3,27.1,22.7,53.1,moderate,moderate,good,good,good,good,good
AA003,2026-06-26 01:02:53,addis_ababa,Piazza Station,9.033,38.7501,13,34,41,14,18,2,53.1,31.5,38.0,13.2,25.7,22.7,53.1,moderate,moderate,good,good,good,good,good
KA001,2026-06-26 13:51:21,kampala,Central Station,0.3177,32.5825,32,58,36,24,19,1,92.9,52.5,33.3,22.6,27.1,11.4,92.9,moderate,moderate,moderate,good,good,good,good
KA002,2026-06-26 12:42:08,kampala,Nakawa Station,0.3376,32.6251,33,40,50,19,19,2,95.0,37.0,46.3,17.9,27.1,22.7,95.0,moderate,moderate,good,good,good,good,good
KA003,2026-06-26 05:08:20,kampala,Makindye Station,0.2936,32.5851,23,49,37,19,17,1,74.0,45.4,34.3,17.9,24.3,11.4,74.0,moderate,moderate,good,good,good,good,good
NA001,2026-06-26 22:45:11,nairobi,CBD Station,-1.2921,36.8219,19,44,60,37,16,1,65.7,40.7,67.3,34.9,22.9,11.4,67.3,moderate,moderate,good,moderate,good,good,good
NA002,2026-06-26 16:07:22,nairobi,Industrial Area Station,-1.3074,36.8364,22,26,39,29,19,1,71.9,24.1,36.1,27.4,27.1,11.4,71.9,moderate,moderate,good,good,good,good,good
NA003,2026-06-26 23:36:00,nairobi,Westlands Station,-1.2659,36.8015,16,44,36,33,19,1,59.4,40.7,33.3,31.1,27.1,11.4,59.4,moderate,moderate,good,good,good,good,good
GA001,2026-06-26 20:15:57,gaborone,Main Mall Station,-24.6589,25.9124,41,69,71,23,27,1,114.7,57.9,101.0,21.7,38.6,11.4,114.7,unhealthy_sensitive,unhealthy_sensitive,moderate,unhealthy_sensitive,good,good,good
GA002,2026-06-26 19:54:30,gaborone,Broadhurst Station,-24.6428,25.9082,33,55,60,24,25,2,95.0,51.0,67.3,22.6,35.7,22.7,95.0,moderate,moderate,moderate,moderate,good,good,good
GA003,2026-06-26 07:05:59,gaborone,Mogoditshane Station,-24.6279,25.8541,40,53,49,26,23,1,112.3,49.1,45.4,24.5,32.9,11.4,112.3,unhealthy_sensitive,unhealthy_sensitive,good,good,good,good,good
KI001,2026-06-26 21:58:13,kigali,City Center Station,-1.9501,30.0588,28,50,40,25,13,1,84.5,46.3,37.0,23.6,18.6,11.4,84.5,moderate,moderate,good,good,good,good,good
KI002,2026-06-26 00:33:12,kigali,Kicukiro Station,-1.9845,30.098,25,55,30,16,18,1,78.2,51.0,27.8,15.1,25.7,11.4,78.2,moderate,moderate,moderate,good,good,good,good
KI003,2026-06-26 09:40:45,kigali,Gikondo Station,-1.9739,30.0826,33,32,48,13,17,1,95.0,29.6,44.4,12.3,24.3,11.4,95.0,moderate,moderate,good,good,good,good,good
AA001,2026-06-27 14:14:33,addis_ababa,Bole Station,9.0227,38.7465,12,33,26,20,14,1,50.0,30.6,24.1,18.9,20.0,11.4,50.0,good,good,good,good,good,good,good
AA002,2026-06-27 10:08:15,addis_ababa,Merkato Station,9.0256,38.7469,10,11,21,18,8,1,41.7,10.2,19.4,17.0,11.4,11.4,41.7,good,good,good,good,good,good,good
AA003,2026-06-27 20:34:59,addis_ababa,Piazza Station,9.033,38.7501,19,16,29,15,9,1,65.7,14.8,26.9,14.2,12.9,11.4,65.7,moderate,moderate,good,good,good,good,good
KA001,2026-06-27 07:35:54,kampala,Central Station,0.3177,32.5825,33,30,31,13,17,1,95.0,27.8,28.7,12.3,24.3,11.4,95.0,moderate,moderate,good,good,good,good,good
KA002,2026-06-27 09:37:12,kampala,Nakawa Station,0.3376,32.6251,25,42,22,15,12,2,78.2,38.9,20.4,14.2,17.1,22.7,78.2,moderate,moderate,good,good,good,good,good
KA003,2026-06-27 04:08:07,kampala,Makindye Station,0.2936,32.5851,23,40,39,27,9,2,74.0,37.0,36.1,25.5,12.9,22.7,74.0,moderate,moderate,good,good,good,good,good
NA001,2026-06-27 10:53:40,nairobi,CBD Station,-1.2921,36.8219,24,38,41,27,19,1,76.1,35.2,38.0,25.5,27.1,11.4,76.1,moderate,moderate,good,good,good,good,good
NA002,2026-06-27 11:34:56,nairobi,Industrial Area Station,-1.3074,36.8364,18,27,52,25,17,1,63.6,25.0,48.1,23.6,24.3,11.4,63.6,moderate,moderate,good,good,good,good,good
NA003,2026-06-27 00:54:35,nairobi,Westlands Station,-1.2659,36.8015,13,29,49,33,19,2,53.1,26.9,45.4,31.1,27.1,22.7,53.1,moderate,moderate,good,good,good,good,good
GA001,2026-06-27 13:49:15,gaborone,Main Mall Station,-24.6589,25.9124,26,57,47,21,23,2,80.3,52.0,43.5,19.8,32.9,22.7,80.3,moderate,moderate,moderate,good,good,good,good
GA002,2026-06-27 17:06:08,gaborone,Broadhurst Station,-24.6428,25.9082,29,53,40,13,24,1,86.6,49.1,37.0,12.3,34.3,11.4,86.6,moderate,moderate,good,good,good,good,good
GA003,2026-06-27 07:09:24,gaborone,Mogoditshane Station,-24.6279,25.8541,31,41,49,26,19,1,90.8,38.0,45.4,24.5,27.1,11.4,90.8,moderate,moderate,good,good,good,good,good
KI001,2026-06-27 22:23:46,kigali,City Center Station,-1.9501,30.0588,29,45,27,13,16,1,86.6,41.7,25.0,12.3,22.9,11.4,86.6,moderate,moderate,good,good,good,good,good
KI002,2026-06-27 20:12:23,kigali,Kicukiro Station,-1.9845,30.098,28,43,31,17,8,1,84.5,39.8,28.7,16.0,11.4,11.4,84.5,moderate,moderate,good,good,good,good,good
KI003,2026-06-27 07:28:23,kigali,Gikondo Station,-1.9739,30.0826,30,26,34,20,16,1,88.7,24.1,31.5,18.9,22.9,11.4,88.7,moderate,moderate,good,good,good,good,good
AA001,2026-06-28 13:10:29,addis_ababa,Bole Station,9.0227,38.7465,24,30,32,17,10,2,76.1,27.8,29.6,16.0,14.3,22.7,76.1,moderate,moderate,good,good,good,good,good
AA002,2026-06-28 20:27:55,addis_ababa,Merkato Station,9.0256,38.7469,21,36,30,6,13,2,69.8,33.3,27.8,5.7,18.6,22.7,69.8,moderate,moderate,good,good,good,good,good
AA003,2026-06-28 08:08:43,addis_ababa,Piazza Station,9.033,38.7501,20,34,31,11,19,1,67.8,31.5,28.7,10.4,27.1,11.4,67.8,moderate,moderate,good,good,good,good,good
KA001,2026-06-28 11:56:42,kampala,Central Station,0.3177,32.5825,28,37,41,23,11,2,84.5,34.3,38.0,21.7,15.7,22.7,84.5,moderate,moderate,good,good,good,good,good
KA002,2026-06-28 06:01:35,kampala,Nakawa Station,0.3376,32.6251,23,45,25,18,17,3,74.0,41.7,23.1,17.0,24.3,34.1,74.0,moderate,moderate,good,good,good,good,good
KA003,2026-06-28 06:04:57,kampala,Makindye Station,0.2936,32.5851,28,40,38,20,18,3,84.5,37.0,35.2,18.9,25.7,34.1,84.5,moderate,moderate,good,good,good,good,good
NA001,2026-06-28 08:36:24,nairobi,CBD Station,-1.2921,36.8219,25,57,58,38,10,1,78.2,52.0,60.8,35.8,14.3,11.4,78.2,moderate,moderate,moderate,moderate,good,good,good
NA002,2026-06-28 15:04:33,nairobi,Industrial Area Station,-1.3074,36.8364,22,35,44,23,16,1,71.9,32.4,40.7,21.7,22.9,11.4,71.9,moderate,moderate,good,good,good,good,good
NA003,2026-06-28 07:52:48,nairobi,Westlands Station,-1.2659,36.8015,26,53,54,28,16,1,80.3,49.1,50.0,26.4,22.9,11.4,80.3,moderate,moderate,good,good,good,good,good
GA001,2026-06-28 18:28:29,gaborone,Main Mall Station,-24.6589,25.9124,29,47,55,16,28,3,86.6,43.5,51.0,15.1,40.0,34.1,86.6,moderate,moderate,good,moderate,good,good,good
GA002,2026-06-28 01:56:49,gaborone,Broadhurst Station,-24.6428,25.9082,34,55,50,21,27,1,97.1,51.0,46.3,19.8,38.6,11.4,97.1,moderate,moderate,moderate,good,good,good,good
GA003,2026-06-28 14:04:04,gaborone,Mogoditshane Station,-24.6279,25.8541,20,58,40,21,20,1,67.8,52.5,37.0,19.8,28.6,11.4,67.8,moderate,moderate,moderate,good,good,good,good
KI001,2026-06-28 00:04:15,kigali,City Center Station,-1.9501,30.0588,27,33,38,19,11,1,82.4,30.6,35.2,17.9,15.7,11.4,82.4,moderate,moderate,good,good,good,good,good
KI002,2026-06-28 04:57:10,kigali,Kicukiro Station,-1.9845,30.098,27,47,37,11,11,1,82.4,43.5,34.3,10.4,15.7,11.4,82.4,moderate,moderate,good,good,good,good,good
KI003,2026-06-28 20:08:59,kigali,Gikondo Station,-1.9739,30.0826,26,49,40,12,12,1,80.3,45.4,37.0,11.3,17.1,11.4,80.3,moderate,moderate,good,good,good,good,good
